round,mu,seed,delta_rep,v_t,observable_fr_step,channel,channel_label,observable_fr_step_z_within_channel
14,0.2,6,25125.59225848154,20261.880728562362,0.03376960801407408,coarse,Coarse score,-0.1962550884484435
15,0.2,6,23961.544805109093,21842.072451130894,0.021529652794510457,coarse,Coarse score,-0.43488943014467263
16,0.2,6,21242.633809868596,22594.58490460558,0.01953060745182677,coarse,Coarse score,-0.4738634999688629
17,0.2,6,30475.973934498033,24257.90427448688,0.04024945342450907,coarse,Coarse score,-0.06992181221709354
18,0.2,6,26408.70647516474,24585.52588489582,0.02775978446826279,coarse,Coarse score,-0.3134246580946554
0,0.2,7,22025.155762292212,22489.887792001013,0.3152912742774545,coarse,Coarse score,5.292387336861215
1,0.2,7,14450.039748583164,20914.973642999597,0.22140425352685647,coarse,Coarse score,3.461933957846489
2,0.2,7,6697.20814007998,11953.003452508361,0.11477960436068507,coarse,Coarse score,1.383143430762532
3,0.2,7,967.3083390664542,363.8582510360284,0.08988649727473347,coarse,Coarse score,0.8978189246127798
4,0.2,7,5730.97974266106,1116.7445597807528,0.07149945654474203,coarse,Coarse score,0.5393389071916304
5,0.2,7,2460.9496052539325,6014.724644179398,0.0718402568035149,coarse,Coarse score,0.5459832652749164
6,0.2,7,6826.089298233157,8442.851562606811,0.06039256698697405,coarse,Coarse score,0.3227952000974815
7,0.2,7,14830.234062705189,12614.215228659916,0.04633298115707795,coarse,Coarse score,0.048684719392756974
8,0.2,7,14339.909775915148,14934.13994675636,0.04253081795925374,coarse,Coarse score,-0.02544355113262801
9,0.2,7,14546.062470644654,15520.570856562757,0.03833275993480692,coarse,Coarse score,-0.10729032222744532
10,0.2,7,16319.617507137242,16957.204951553897,0.042789142409048776,coarse,Coarse score,-0.020407169551562274
11,0.2,7,13650.59921630018,16384.223725887365,0.031495051779662254,coarse,Coarse score,-0.24060061258748291
12,0.2,7,13908.449620103056,17716.24016731378,0.023101590753623797,coarse,Coarse score,-0.40424239154597263
13,0.2,7,10460.904383366695,17336.4666114187,0.03961774051951395,coarse,Coarse score,-0.08223790247399053
14,0.2,7,21558.94151390152,20909.87274815736,0.025911542688675314,coarse,Coarse score,-0.34945861021748426
15,0.2,7,21406.91966237797,21643.5253339599,0.018131088185633946,coarse,Coarse score,-0.5011490049227789
16,0.2,7,17503.477655133,23244.044272363884,0.013953279642582226,coarse,Coarse score,-0.5826009852217373
17,0.2,7,25483.70782300725,23478.75926088268,0.02088969547751693,coarse,Coarse score,-0.4473662562698486
18,0.2,7,26639.00937157753,23869.642188444035,0.01717510110026393,coarse,Coarse score,-0.5197872552018926
0,0.2,8,20891.721413942927,22062.674553663062,0.315384983952474,coarse,Coarse score,5.294214332647368
1,0.2,8,22261.137221599056,22468.194812357193,0.2226106278332789,coarse,Coarse score,3.4854538427879165
2,0.2,8,15835.062902816688,12621.587300997518,0.1222082428017817,coarse,Coarse score,1.5279746995286931
3,0.2,8,2622.5035968329175,1240.6864121954422,0.0899634837569982,coarse,Coarse score,0.8993198793291327
4,0.2,8,1062.408987669798,167.8379968322697,0.07197765818163802,coarse,Coarse score,0.5486620894069001
5,0.2,8,15809.166026086896,8704.7343282277,0.061113206163826574,coarse,Coarse score,0.3368450272809869
6,0.2,8,7096.975138343172,8497.575371296203,0.06289422245740649,coarse,Coarse score,0.3715683283997187
7,0.2,8,9022.889938264387,12398.537093276507,0.04961310344693996,coarse,Coarse score,0.11263510232171146
8,0.2,8,16506.231359159283,13999.012899314985,0.0448710754361359,coarse,Coarse score,0.0201829068386262
9,0.2,8,14964.934298687323,15536.484230192145,0.031683832504633816,coarse,Coarse score,-0.23692007918516125
10,0.2,8,10551.435676090943,15053.857908337435,0.03877786196203596,coarse,Coarse score,-0.09861246129167255
11,0.2,8,17057.841110778507,16617.073050105653,0.03071636958967333,coarse,Coarse score,-0.2557820661520826
12,0.2,8,16921.909730444604,17755.81555348169,0.031232039028936252,coarse,Coarse score,-0.24572839888255824
13,0.2,8,20554.767681492434,19026.05531605496,0.0282470564912009,coarse,Coarse score,-0.30392463653943186
14,0.2,8,23750.72610029514,21104.778100355237,0.03285513489818429,coarse,Coarse score,-0.21408396821921766
15,0.2,8,29446.020483987173,21135.012324881856,0.03103353465540821,coarse,Coarse score,-0.2495985078536249
16,0.2,8,22569.61846680875,22644.737734742113,0.019389503264095345,coarse,Coarse score,-0.47661451533990357
17,0.2,8,25776.23176998453,24553.706462818314,0.01679023039686271,coarse,Coarse score,-0.5272908257049544
18,0.2,8,20616.493522519362,24263.893015829555,0.011784577314147296,coarse,Coarse score,-0.6248827455057917
0,0.2,9,25519.241535664652,22589.330106291396,0.31796493430240425,coarse,Coarse score,5.344513924624675
1,0.2,9,18606.567333253683,21890.245352575614,0.23057617874659705,coarse,Coarse score,3.6407529402396177
2,0.2,9,8720.162199591345,12484.780627887987,0.12634453444924762,coarse,Coarse score,1.6086172522709596
3,0.2,9,612.7511139524286,307.97312549559865,0.08452350927352785,coarse,Coarse score,0.7932602813632578
4,0.2,9,492.5672574886703,332.0423301262781,0.07640986649702933,coarse,Coarse score,0.6350739344366456
5,0.2,9,9901.969132237951,6880.411010842712,0.06581985827249136,coarse,Coarse score,0.4286075221101496
6,0.2,9,4610.468289735494,8972.273990493035,0.052306683816829874,coarse,Coarse score,0.1651500639244452
7,0.2,9,12020.090627407597,11988.597729146306,0.05456670703574611,coarse,Coarse score,0.20921224743654282
8,0.2,9,18128.507552772586,15693.460448960483,0.049738984073012325,coarse,Coarse score,0.11508931394227966
9,0.2,9,16658.007174684724,16238.92803709436,0.03521268786649799,coarse,Coarse score,-0.16812031144796455
10,0.2,9,6799.0799909528,14216.00183083082,0.03836179185793729,coarse,Coarse score,-0.10672430595204932
11,0.2,9,17074.995402123837,17187.18706505734,0.04328232967949142,coarse,Coarse score,-0.01079182231345065
12,0.2,9,16769.185614286922,18462.99361895176,0.026030915177297134,coarse,Coarse score,-0.347131283464411
13,0.2,9,12470.856704868784,17883.05633195321,0.024399362136201693,coarse,Coarse score,-0.3789405980346135
14,0.2,9,20920.01072548161,20610.538484745775,0.030006623418118,coarse,Coarse score,-0.2696195195889885
15,0.2,9,23036.451060129737,22436.08819307806,0.019455394305271347,coarse,Coarse score,-0.47532988112738767
16,0.2,9,23618.038483485172,22340.585479475034,0.017886884766525078,coarse,Coarse score,-0.5059100780732647
17,0.2,9,23085.615368283645,22944.212211728795,0.018495912012562166,coarse,Coarse score,-0.4940362751609115
18,0.2,9,21459.421548179816,23696.529710375413,0.03294573632143575,coarse,Coarse score,-0.21231757196967943
0,0.0,0,2049.417521397874,2175.40706798929,0.19395714028235064,task,Task-aligned,1.2590282176943839
1,0.0,0,2295.996578399092,2026.9148217152688,0.048079945921981275,task,Task-aligned,-0.9396646702661636
2,0.0,0,2587.2721947478713,1467.119756124972,0.05536483851674537,task,Task-aligned,-0.8298651803054786
3,0.0,0,946.5881975372322,2016.3943652468733,0.042556844330860655,task,Task-aligned,-1.0229100619884735
4,0.0,0,1701.5294846086763,1363.747726705973,0.04087754284676971,task,Task-aligned,-1.0482208601978984
5,0.0,0,2132.997371008212,2586.1994629488327,0.046562083871594516,task,Task-aligned,-0.9625422181222473
6,0.0,0,2708.2944734993507,2686.171513940557,0.042451615172577936,task,Task-aligned,-1.0244960988116847
7,0.0,0,1546.4552850716282,1168.5679203081527,0.04315062698420975,task,Task-aligned,-1.0139604403383078
8,0.0,0,179.12999457644764,857.6898012722959,0.04954044651982678,task,Task-aligned,-0.9176516867328209
9,0.0,0,3554.135794415255,2535.2497075904394,0.04357292974117308,task,Task-aligned,-1.0075954010847583
10,0.0,0,3526.3141843648045,1906.9641728828428,0.040845695879698204,task,Task-aligned,-1.0487008646311495
11,0.0,0,2277.3430644413456,1218.035674598068,0.043039656544095826,task,Task-aligned,-1.015633011013403
12,0.0,0,2259.4079031787696,1288.5040057415608,0.03704701392011748,task,Task-aligned,-1.1059554275858046
13,0.0,0,1608.4876721925102,1350.6962754435954,0.04675404061375567,task,Task-aligned,-0.9596490042402804
14,0.0,0,2359.1106116459705,1452.9557517949142,0.033851020770250824,task,Task-aligned,-1.1541261333592046
15,0.0,0,109.0919032752281,1139.8157495020423,0.04178917055553092,task,Task-aligned,-1.0344806085532892
16,0.0,0,2983.468130055815,2391.138524108217,0.037815218689512674,task,Task-aligned,-1.0943768777626288
17,0.0,0,1088.4078666436253,1739.3637044834904,0.03649263567425986,task,Task-aligned,-1.1143111374124963
18,0.0,0,2421.268299339863,1958.608102703467,0.054640439472849196,task,Task-aligned,-0.8407834806802809
0,0.0,1,1469.473424712778,1073.5751101236674,0.1880918953807838,task,Task-aligned,1.170625967378516
1,0.0,1,1821.5300053723622,1485.434142846032,0.0583697967615589,task,Task-aligned,-0.7845737942841085
2,0.0,1,915.8334974957397,1525.433097880974,0.0354828035890058,task,Task-aligned,-1.1295315468371354
3,0.0,1,2493.9229415628943,1376.443759797723,0.038311570127565905,task,Task-aligned,-1.0868957606383123
4,0.0,1,1037.3225025477586,1119.8270500552026,0.05057181871686611,task,Task-aligned,-0.9021066200456411
5,0.0,1,1817.2913545828196,913.8246782959905,0.04669449659478125,task,Task-aligned,-0.960546464680301
6,0.0,1,670.8688557560672,1202.592844599043,0.04698361229420286,task,Task-aligned,-0.9561888498049719
7,0.0,1,535.8798803085228,1238.0183386618155,0.03832643129192908,task,Task-aligned,-1.0866717699279382
8,0.0,1,624.6150857666507,1803.611657280766,0.04080101843362653,task,Task-aligned,-1.0493742528421084
9,0.0,1,2209.3437926530605,1923.8817785187275,0.04780910441074675,task,Task-aligned,-0.9437468525916939
10,0.0,1,1360.4077167546493,1179.2699195637833,0.04392247056916405,task,Task-aligned,-1.0023270454934312
11,0.0,1,5231.737013291509,1993.1497378033819,0.03467635650397615,task,Task-aligned,-1.1416864931818733
12,0.0,1,1481.2662535221898,1417.51927658997,0.033898752095919034,task,Task-aligned,-1.1534067164089417
13,0.0,1,1529.3775170851732,1672.796722177125,0.032031987991196255,task,Task-aligned,-1.1815429921205143
14,0.0,1,1918.9397905229125,2323.7769142716425,0.041559572320080305,task,Task-aligned,-1.0379411632314006
15,0.0,1,42.81658424407942,1316.3795614570263,0.042599168002296336,task,Task-aligned,-1.0222721503821663
16,0.0,1,760.3289182653534,1395.3681229301146,0.04160591491102737,task,Task-aligned,-1.037242677593726
17,0.0,1,2185.3977194229956,989.0102007683017,0.04259448585093523,task,Task-aligned,-1.022342720788618
18,0.0,1,3562.7873673359863,1521.0206856499426,0.03806592489309343,task,Task-aligned,-1.0905981791853936
0,0.0,2,1646.072852475394,1283.339518240944,0.1865443496215811,task,Task-aligned,1.1473010201893967
1,0.0,2,177.18241904873867,1749.806555279065,0.04385041552221327,task,Task-aligned,-1.003413074875659
2,0.0,2,1996.314441895811,1292.6689479011693,0.04514907417280906,task,Task-aligned,-0.9838394084676005
3,0.0,2,2605.5652125594206,1447.76020547183,0.05030709396729284,task,Task-aligned,-0.9060966092053999
4,0.0,2,1527.5154998683138,1808.3968696091324,0.04147077451454367,task,Task-aligned,-1.0392795431224862
5,0.0,2,585.546079584572,1076.9321862016222,0.04753716674702297,task,Task-aligned,-0.9478455563666036
6,0.0,2,2252.118816794886,1764.1176046176115,0.0464505423056836,task,Task-aligned,-0.9642233969299125
7,0.0,2,1413.0297503535985,1866.4213839132572,0.03296243914786368,task,Task-aligned,-1.1675190293638305
8,0.0,2,1121.3590509177302,1184.89511502604,0.038065222381926236,task,Task-aligned,-1.0906087675869172
9,0.0,2,2396.9354133732268,2193.1417972640484,0.0343963305723397,task,Task-aligned,-1.1459071050947445
10,0.0,2,973.9201841524919,2019.7159168109647,0.03987094537393813,task,Task-aligned,-1.0633925168386649
11,0.0,2,2390.304161881504,1286.753375538974,0.037355972428900264,task,Task-aligned,-1.1012987375602374
12,0.0,2,1000.1929883282282,1241.7858614308643,0.0391630350585079,task,Task-aligned,-1.0740622955019783
13,0.0,2,596.4639072483405,1487.8294050110853,0.039123860094039634,task,Task-aligned,-1.074652749110167
14,0.0,2,1515.7099558329792,1744.9352547771414,0.03879639158194191,task,Task-aligned,-1.079588425942569
15,0.0,2,1607.078535759123,1613.5170430380385,0.042022481140923225,task,Task-aligned,-1.030964100527225
16,0.0,2,793.1871216550935,1032.7078001888003,0.03494560435526339,task,Task-aligned,-1.1376283308466322
17,0.0,2,1930.5375011810102,1400.4704726567725,0.04754609843304287,task,Task-aligned,-0.9477109360469879
18,0.0,2,2818.860144956736,1456.012847842183,0.03876841390557665,task,Task-aligned,-1.0800101115824368
0,0.0,3,2042.4497558940784,1491.639023684198,0.1877814216274223,task,Task-aligned,1.1659464392561971
1,0.0,3,420.5050495391479,989.6573590316111,0.04521306006099535,task,Task-aligned,-0.982874999206085
2,0.0,3,509.43766935914755,1496.1859140096349,0.05190890616745644,task,Task-aligned,-0.8819537463830741
3,0.0,3,1250.522825463675,1927.3552561536198,0.060892348209913155,task,Task-aligned,-0.7465533487077446
4,0.0,3,1784.6456041452475,1688.411985191342,0.044025034563000894,task,Task-aligned,-1.0007811786099976
5,0.0,3,833.2143803890795,1736.5654001784278,0.03823811755558406,task,Task-aligned,-1.0880028538225965
6,0.0,3,1981.8374143371475,1619.4182541503105,0.04904934230192494,task,Task-aligned,-0.9250537166106423
7,0.0,3,2289.950420524867,901.0054597775452,0.04585989024485862,task,Task-aligned,-0.9731258336067995
8,0.0,3,577.8963016371126,1312.9312984521384,0.03667454336844606,task,Task-aligned,-1.1115693849732189
9,0.0,3,717.5523659592727,1983.061617110623,0.041324675035654006,task,Task-aligned,-1.0414815863313505
10,0.0,3,3228.551554543141,2466.1945245948737,0.03690394048786981,task,Task-aligned,-1.1081118615597259
11,0.0,3,1215.994656326482,218.51711321651237,0.03594672788461855,task,Task-aligned,-1.1225391786757624
12,0.0,3,3206.768818167562,1937.4812674759305,0.04245160129563906,task,Task-aligned,-1.024496307967934
13,0.0,3,2224.856654913805,2417.038064952765,0.034964135793816846,task,Task-aligned,-1.1373490209632071
14,0.0,3,961.1245566843427,978.7699930969975,0.045301448782550456,task,Task-aligned,-0.9815427851179865
15,0.0,3,1044.4334279960021,695.3469263896695,0.04022077256972281,task,Task-aligned,-1.0581198450494962
16,0.0,3,1831.3525622792658,1088.866663730878,0.043917608789773355,task,Task-aligned,-1.0024003232927199
17,0.0,3,731.4499787535169,1097.1168808952207,0.03630985016944052,task,Task-aligned,-1.1170661204050794
18,0.0,3,3466.4195669447654,1949.7772244887892,0.03748503810707138,task,Task-aligned,-1.0993534315107285
0,0.0,4,1592.5924981982098,670.642311105039,0.1857710437065551,task,Task-aligned,1.1356455847867577
1,0.0,4,2926.287802584935,1957.3517122149933,0.05051238507336021,task,Task-aligned,-0.9030024168825285
2,0.0,4,866.6703037394909,1085.8197031805757,0.04100911538961211,task,Task-aligned,-1.0462377701373382
3,0.0,4,442.0706140184193,2156.2392882053973,0.043669937514647574,task,Task-aligned,-1.0061332787663901
4,0.0,4,1663.2501476939651,852.4549751881277,0.051502892250443195,task,Task-aligned,-0.88807327668844
5,0.0,4,1317.724568867241,1054.2481957057025,0.04604791839488497,task,Task-aligned,-0.9702918323222804
6,0.0,4,2742.063157499011,1426.4901137556299,0.04498392376542135,task,Task-aligned,-0.986328591425631
7,0.0,4,3006.427244727849,1838.9772149326745,0.04079161318124815,task,Task-aligned,-1.04951601085716
8,0.0,4,908.5939390853746,1396.6498942211038,0.035305804949705845,task,Task-aligned,-1.1321993089305449
9,0.0,4,481.7381867330405,755.618732308445,0.03350318432190928,task,Task-aligned,-1.159368800168745
10,0.0,4,470.28883873618906,1560.6352317546261,0.03736797729497195,task,Task-aligned,-1.101117797600647
11,0.0,4,1205.6588081643567,522.5349775264622,0.0375976524435191,task,Task-aligned,-1.0976560836715705
12,0.0,4,927.5732851809007,1083.9343558237306,0.040131194324398066,task,Task-aligned,-1.0594699878992753
13,0.0,4,53.0028564381646,1093.9805821034242,0.03452466859436523,task,Task-aligned,-1.1439727664373571
14,0.0,4,2638.052332190331,1340.660351304512,0.03872859745812788,task,Task-aligned,-1.0806102337620094
15,0.0,4,621.2318395326729,1436.1901273535914,0.03826781801544908,task,Task-aligned,-1.0875552020140962
16,0.0,4,1948.1400377349928,1528.1505012239213,0.04208191346380168,task,Task-aligned,-1.0300683235951225
17,0.0,4,333.852395750524,1293.8180759685347,0.040467223327789875,task,Task-aligned,-1.0544052854751194
18,0.0,4,2070.2731831856654,1449.3616810366511,0.03557722336024609,task,Task-aligned,-1.128108431452862
0,0.0,5,3674.571743953391,943.570787779754,0.18821779375153055,task,Task-aligned,1.1725235350797627
1,0.0,5,3.8410788768087514,1218.8611796007608,0.04378787180153075,task,Task-aligned,-1.0043557474740334
2,0.0,5,1043.4108982751495,1008.1968078395003,0.050864891871455084,task,Task-aligned,-0.8976893575429425
3,0.0,5,1815.3726388625219,1583.8233798453002,0.03908066518529573,task,Task-aligned,-1.075303792195193
4,0.0,5,2648.0815174884046,1717.7052644448704,0.04057640809900286,task,Task-aligned,-1.0527596287911378
5,0.0,5,117.84286383353174,662.3430517651723,0.03147764515765716,task,Task-aligned,-1.1898981682050183
6,0.0,5,1880.4751431713812,1467.540914266021,0.03893496914514858,task,Task-aligned,-1.0774997546873437
7,0.0,5,1555.7505705873482,1055.0399427983211,0.039478491417185284,task,Task-aligned,-1.069307668465675
